Case ID,Case,Clip,Qualified Reads,Majority Label,label,split,Agreement,First Choice Answer,First Choice Votes,Second Choice Answer,Second Choice Votes,Third Choice Answer,Third Choice Votes
7680818,Case-186,14,12,'no b-lines',0,0,1,'no b-lines',12,'confluent b-lines',0,'1 or more discrete b-lines',0
7678499,Case-024,3,36,'no b-lines',0,0,0.944,'no b-lines',34,'1 or more discrete b-lines',2,'confluent b-lines',0
7678515,Case-001,2,37,'no b-lines',0,0,0.973,'no b-lines',36,'confluent b-lines',1,'1 or more discrete b-lines',0
7678526,Case-024,6,47,'confluent b-lines',1,0,0.872,'confluent b-lines',41,'1 or more discrete b-lines',6,'no b-lines',0
7678536,Case-025,16,37,'no b-lines',0,0,0.811,'no b-lines',30,'1 or more discrete b-lines',6,'confluent b-lines',1
7678547,Case-064,25,42,'no b-lines',0,0,0.881,'no b-lines',37,'confluent b-lines',5,'1 or more discrete b-lines',0
7678586,Case-051,14,38,'no b-lines',0,0,1,'no b-lines',38,'confluent b-lines',0,'1 or more discrete b-lines',0
7678601,Case-014,10,32,'no b-lines',0,0,1,'no b-lines',32,'confluent b-lines',0,'1 or more discrete b-lines',0
7678608,Case-083,20,42,'1 or more discrete b-lines',1,0,0.476,'1 or more discrete b-lines',20,'no b-lines',12,'confluent b-lines',10
7678621,Case-050,21,38,'no b-lines',0,0,1,'no b-lines',38,'confluent b-lines',0,'1 or more discrete b-lines',0
7678626,Case-050,17,50,'no b-lines',0,0,1,'no b-lines',50,'confluent b-lines',0,'1 or more discrete b-lines',0
7678652,Case-051,10,46,'no b-lines',0,0,1,'no b-lines',46,'confluent b-lines',0,'1 or more discrete b-lines',0
7678660,Case-062,26,44,'no b-lines',0,0,0.977,'no b-lines',43,'1 or more discrete b-lines',1,'confluent b-lines',0
7678661,Case-015,8,37,'no b-lines',0,0,0.865,'no b-lines',32,'1 or more discrete b-lines',5,'confluent b-lines',0
7678670,Case-047,15,42,'no b-lines',0,0,0.905,'no b-lines',38,'confluent b-lines',4,'1 or more discrete b-lines',0
7678671,Case-081,29,37,'no b-lines',0,0,1,'no b-lines',37,'confluent b-lines',0,'1 or more discrete b-lines',0
7678679,Case-047,14,47,'no b-lines',0,0,0.957,'no b-lines',45,'confluent b-lines',1,'1 or more discrete b-lines',1
7678682,Case-081,30,43,'no b-lines',0,0,1,'no b-lines',43,'confluent b-lines',0,'1 or more discrete b-lines',0
7678703,Case-063,32,42,'no b-lines',0,0,1,'no b-lines',42,'confluent b-lines',0,'1 or more discrete b-lines',0
7678724,Case-065,23,45,'no b-lines',0,0,0.867,'no b-lines',39,'1 or more discrete b-lines',6,'confluent b-lines',0
7678754,Case-031,26,46,'no b-lines',0,0,1,'no b-lines',46,'confluent b-lines',0,'1 or more discrete b-lines',0
7678767,Case-070,7,40,'confluent b-lines',1,0,0.65,'confluent b-lines',26,'1 or more discrete b-lines',12,'no b-lines',2
7678792,Case-064,22,32,'no b-lines',0,0,1,'no b-lines',32,'confluent b-lines',0,'1 or more discrete b-lines',0
7678799,Case-064,21,39,'no b-lines',0,0,1,'no b-lines',39,'confluent b-lines',0,'1 or more discrete b-lines',0
7678826,Case-027,13,42,'no b-lines',0,0,1,'no b-lines',42,'confluent b-lines',0,'1 or more discrete b-lines',0
7678831,Case-064,20,39,'no b-lines',0,0,0.923,'no b-lines',36,'1 or more discrete b-lines',2,'confluent b-lines',1
7678846,Case-034,25,34,'no b-lines',0,0,1,'no b-lines',34,'confluent b-lines',0,'1 or more discrete b-lines',0
7678860,Case-050,14,37,'no b-lines',0,0,1,'no b-lines',37,'confluent b-lines',0,'1 or more discrete b-lines',0
7678867,Case-001,5,45,'1 or more discrete b-lines',1,0,0.667,'1 or more discrete b-lines',30,'no b-lines',10,'confluent b-lines',5
7678872,Case-028,20,40,'no b-lines',0,0,1,'no b-lines',40,'confluent b-lines',0,'1 or more discrete b-lines',0
7678894,Case-053,13,45,'no b-lines',0,0,0.956,'no b-lines',43,'confluent b-lines',2,'1 or more discrete b-lines',0
7678901,Case-050,25,49,'no b-lines',0,0,0.918,'no b-lines',45,'confluent b-lines',3,'1 or more discrete b-lines',1
7678926,Case-084,13,42,'confluent b-lines',1,0,0.786,'confluent b-lines',33,'1 or more discrete b-lines',9,'no b-lines',0
7678962,Case-073,13,36,'1 or more discrete b-lines',1,0,0.861,'1 or more discrete b-lines',31,'no b-lines',3,'confluent b-lines',2
7678968,Case-063,24,45,'1 or more discrete b-lines',1,0,0.8,'1 or more discrete b-lines',36,'confluent b-lines',8,'no b-lines',1
7678978,Case-082,17,41,'1 or more discrete b-lines',1,0,0.951,'1 or more discrete b-lines',39,'confluent b-lines',2,'no b-lines',0
7678979,Case-051,11,45,'no b-lines',0,0,1,'no b-lines',45,'confluent b-lines',0,'1 or more discrete b-lines',0
7678997,Case-064,23,37,'no b-lines',0,0,0.919,'no b-lines',34,'1 or more discrete b-lines',2,'confluent b-lines',1
7679025,Case-014,13,40,'no b-lines',0,0,1,'no b-lines',40,'confluent b-lines',0,'1 or more discrete b-lines',0
7679033,Case-057,18,46,'no b-lines',0,0,0.891,'no b-lines',41,'confluent b-lines',4,'1 or more discrete b-lines',1
7679108,Case-014,15,39,'no b-lines',0,0,1,'no b-lines',39,'confluent b-lines',0,'1 or more discrete b-lines',0
7679136,Case-057,28,38,'no b-lines',0,0,1,'no b-lines',38,'confluent b-lines',0,'1 or more discrete b-lines',0
7679155,Case-050,19,38,'no b-lines',0,0,0.974,'no b-lines',37,'1 or more discrete b-lines',1,'confluent b-lines',0
7679160,Case-078,7,45,'1 or more discrete b-lines',1,0,0.556,'1 or more discrete b-lines',25,'no b-lines',11,'confluent b-lines',9
7679164,Case-086,12,44,'no b-lines',0,0,1,'no b-lines',44,'confluent b-lines',0,'1 or more discrete b-lines',0
7679177,Case-075,2,52,'confluent b-lines',1,0,0.981,'confluent b-lines',51,'1 or more discrete b-lines',1,'no b-lines',0
7679204,Case-005,12,41,'no b-lines',0,0,0.512,'no b-lines',21,'1 or more discrete b-lines',20,'confluent b-lines',0
7679223,Case-051,15,44,'no b-lines',0,0,1,'no b-lines',44,'confluent b-lines',0,'1 or more discrete b-lines',0
7679303,Case-042,23,45,'1 or more discrete b-lines',1,0,0.956,'1 or more discrete b-lines',43,'confluent b-lines',2,'no b-lines',0
7679306,Case-057,26,44,'no b-lines',0,0,0.955,'no b-lines',42,'confluent b-lines',1,'1 or more discrete b-lines',1
7679312,Case-057,19,39,'1 or more discrete b-lines',1,0,0.641,'1 or more discrete b-lines',25,'confluent b-lines',8,'no b-lines',6
7679325,Case-041,20,42,'no b-lines',0,0,0.905,'no b-lines',38,'1 or more discrete b-lines',4,'confluent b-lines',0
7679342,Case-089,12,46,'no b-lines',0,0,0.565,'no b-lines',26,'1 or more discrete b-lines',20,'confluent b-lines',0
7679348,Case-005,13,39,'no b-lines',0,0,1,'no b-lines',39,'confluent b-lines',0,'1 or more discrete b-lines',0
7679391,Case-031,18,40,'no b-lines',0,0,1,'no b-lines',40,'confluent b-lines',0,'1 or more discrete b-lines',0
7679413,Case-014,12,42,'no b-lines',0,0,0.976,'no b-lines',41,'1 or more discrete b-lines',1,'confluent b-lines',0
7679414,Case-031,23,42,'no b-lines',0,0,1,'no b-lines',42,'confluent b-lines',0,'1 or more discrete b-lines',0
7679433,Case-014,11,39,'no b-lines',0,0,1,'no b-lines',39,'confluent b-lines',0,'1 or more discrete b-lines',0
7679439,Case-042,24,44,'confluent b-lines',1,0,0.705,'confluent b-lines',31,'1 or more discrete b-lines',13,'no b-lines',0
7679444,Case-027,11,42,'no b-lines',0,0,1,'no b-lines',42,'confluent b-lines',0,'1 or more discrete b-lines',0
7679446,Case-014,9,46,'no b-lines',0,0,1,'no b-lines',46,'confluent b-lines',0,'1 or more discrete b-lines',0
7679472,Case-005,6,40,'no b-lines',0,0,1,'no b-lines',40,'confluent b-lines',0,'1 or more discrete b-lines',0
7679476,Case-050,23,37,'no b-lines',0,0,0.838,'no b-lines',31,'1 or more discrete b-lines',4,'confluent b-lines',2
7679506,Case-109,11,41,'no b-lines',0,0,1,'no b-lines',41,'confluent b-lines',0,'1 or more discrete b-lines',0
7679507,Case-110,12,44,'no b-lines',0,0,0.909,'no b-lines',40,'1 or more discrete b-lines',3,'confluent b-lines',1
7679514,Case-173,18,33,'no b-lines',0,0,1,'no b-lines',33,'confluent b-lines',0,'1 or more discrete b-lines',0
7679517,Case-134,18,41,'no b-lines',0,0,0.732,'no b-lines',30,'1 or more discrete b-lines',7,'confluent b-lines',4
7679518,Case-171,7,50,'no b-lines',0,0,0.4,'no b-lines',20,'1 or more discrete b-lines',18,'confluent b-lines',12
7679520,Case-127,4,41,'no b-lines',0,0,0.902,'no b-lines',37,'1 or more discrete b-lines',4,'confluent b-lines',0
7679533,Case-136,18,47,'no b-lines',0,0,0.766,'no b-lines',36,'1 or more discrete b-lines',9,'confluent b-lines',2
7679540,Case-110,10,45,'no b-lines',0,0,0.756,'no b-lines',34,'1 or more discrete b-lines',9,'confluent b-lines',2
7679548,Case-118,22,40,'no b-lines',0,0,1,'no b-lines',40,'confluent b-lines',0,'1 or more discrete b-lines',0
7679556,Case-089,29,39,'no b-lines',0,0,0.974,'no b-lines',38,'1 or more discrete b-lines',1,'confluent b-lines',0
7679558,Case-148,13,44,'no b-lines',0,0,1,'no b-lines',44,'confluent b-lines',0,'1 or more discrete b-lines',0
7679593,Case-128,26,45,'no b-lines',0,0,1,'no b-lines',45,'confluent b-lines',0,'1 or more discrete b-lines',0
7679602,Case-110,2,43,'no b-lines',0,0,0.907,'no b-lines',39,'confluent b-lines',2,'1 or more discrete b-lines',2
7679624,Case-109,8,48,'no b-lines',0,0,0.729,'no b-lines',35,'1 or more discrete b-lines',11,'confluent b-lines',2
7679630,Case-136,15,37,'no b-lines',0,0,0.811,'no b-lines',30,'confluent b-lines',5,'1 or more discrete b-lines',2
7679651,Case-125,17,43,'no b-lines',0,0,1,'no b-lines',43,'confluent b-lines',0,'1 or more discrete b-lines',0
7679653,Case-143,14,34,'no b-lines',0,0,0.912,'no b-lines',31,'confluent b-lines',3,'1 or more discrete b-lines',0
7679665,Case-120,14,44,'1 or more discrete b-lines',1,0,0.455,'1 or more discrete b-lines',20,'confluent b-lines',17,'no b-lines',7
7679678,Case-154,22,35,'no b-lines',0,0,1,'no b-lines',35,'confluent b-lines',0,'1 or more discrete b-lines',0
7679681,Case-130,14,44,'no b-lines',0,0,1,'no b-lines',44,'confluent b-lines',0,'1 or more discrete b-lines',0
7679696,Case-098,10,43,'no b-lines',0,0,1,'no b-lines',43,'confluent b-lines',0,'1 or more discrete b-lines',0
7679697,Case-160,24,39,'no b-lines',0,0,0.974,'no b-lines',38,'confluent b-lines',1,'1 or more discrete b-lines',0
7679705,Case-140,15,39,'no b-lines',0,0,1,'no b-lines',39,'confluent b-lines',0,'1 or more discrete b-lines',0
7679712,Case-129,2,41,'confluent b-lines',1,0,0.927,'confluent b-lines',38,'1 or more discrete b-lines',2,'no b-lines',1
7679722,Case-131,10,46,'no b-lines',0,0,1,'no b-lines',46,'confluent b-lines',0,'1 or more discrete b-lines',0
7679725,Case-138,19,36,'no b-lines',0,0,0.806,'no b-lines',29,'1 or more discrete b-lines',5,'confluent b-lines',2
7679737,Case-153,6,37,'confluent b-lines',1,0,0.892,'confluent b-lines',33,'no b-lines',2,'1 or more discrete b-lines',2
7679738,Case-129,5,47,'no b-lines',0,0,0.596,'no b-lines',28,'1 or more discrete b-lines',12,'confluent b-lines',7
7679744,Case-109,6,47,'no b-lines',0,0,0.596,'no b-lines',28,'1 or more discrete b-lines',13,'confluent b-lines',6
7679752,Case-118,17,34,'no b-lines',0,0,1,'no b-lines',34,'confluent b-lines',0,'1 or more discrete b-lines',0
7679754,Case-136,20,41,'confluent b-lines',1,0,0.78,'confluent b-lines',32,'1 or more discrete b-lines',9,'no b-lines',0
7679778,Case-098,3,43,'1 or more discrete b-lines',1,0,0.442,'no b-lines',19,'1 or more discrete b-lines',19,'confluent b-lines',5
7679793,Case-090,6,45,'no b-lines',0,0,0.978,'no b-lines',44,'1 or more discrete b-lines',1,'confluent b-lines',0
7679819,Case-090,7,41,'no b-lines',0,0,1,'no b-lines',41,'confluent b-lines',0,'1 or more discrete b-lines',0
7679830,Case-152,22,41,'no b-lines',0,0,0.854,'no b-lines',35,'1 or more discrete b-lines',5,'confluent b-lines',1
7679831,Case-152,20,45,'no b-lines',0,0,0.933,'no b-lines',42,'confluent b-lines',2,'1 or more discrete b-lines',1
7679837,Case-127,5,47,'confluent b-lines',1,0,0.915,'confluent b-lines',43,'1 or more discrete b-lines',4,'no b-lines',0
7679839,Case-138,22,45,'no b-lines',0,0,0.956,'no b-lines',43,'confluent b-lines',1,'1 or more discrete b-lines',1
7679846,Case-129,4,49,'no b-lines',0,0,1,'no b-lines',49,'confluent b-lines',0,'1 or more discrete b-lines',0
7679867,Case-137,8,46,'no b-lines',0,0,0.957,'no b-lines',44,'confluent b-lines',1,'1 or more discrete b-lines',1
7679879,Case-154,23,41,'confluent b-lines',1,0,0.854,'confluent b-lines',35,'1 or more discrete b-lines',6,'no b-lines',0
7679886,Case-154,16,41,'1 or more discrete b-lines',1,0,0.683,'1 or more discrete b-lines',28,'confluent b-lines',13,'no b-lines',0
7679899,Case-122,3,38,'1 or more discrete b-lines',1,0,0.5,'no b-lines',19,'1 or more discrete b-lines',19,'confluent b-lines',0
7679906,Case-097,12,42,'confluent b-lines',1,0,0.929,'confluent b-lines',39,'no b-lines',3,'1 or more discrete b-lines',0
7679972,Case-127,12,46,'confluent b-lines',1,0,0.826,'confluent b-lines',38,'1 or more discrete b-lines',6,'no b-lines',2
7679986,Case-122,8,39,'no b-lines',0,0,0.744,'no b-lines',29,'confluent b-lines',9,'1 or more discrete b-lines',1
7679998,Case-137,14,41,'confluent b-lines',1,0,0.488,'confluent b-lines',20,'no b-lines',11,'1 or more discrete b-lines',10
7680007,Case-169,17,45,'no b-lines',0,0,0.978,'no b-lines',44,'confluent b-lines',1,'1 or more discrete b-lines',0
7680039,Case-130,12,40,'no b-lines',0,0,0.525,'no b-lines',21,'1 or more discrete b-lines',18,'confluent b-lines',1
7680040,Case-118,11,38,'no b-lines',0,0,1,'no b-lines',38,'confluent b-lines',0,'1 or more discrete b-lines',0
7680059,Case-113,5,38,'1 or more discrete b-lines',1,0,0.605,'1 or more discrete b-lines',23,'no b-lines',14,'confluent b-lines',1
7680095,Case-166,24,32,'no b-lines',0,0,0.969,'no b-lines',31,'confluent b-lines',1,'1 or more discrete b-lines',0
7680097,Case-152,19,32,'1 or more discrete b-lines',1,0,0.719,'1 or more discrete b-lines',23,'confluent b-lines',5,'no b-lines',4
7680116,Case-127,8,42,'1 or more discrete b-lines',1,0,0.643,'1 or more discrete b-lines',27,'confluent b-lines',14,'no b-lines',1
7680117,Case-118,16,43,'no b-lines',0,0,1,'no b-lines',43,'confluent b-lines',0,'1 or more discrete b-lines',0
7680120,Case-118,14,42,'no b-lines',0,0,1,'no b-lines',42,'confluent b-lines',0,'1 or more discrete b-lines',0
7680121,Case-152,21,44,'no b-lines',0,0,0.75,'no b-lines',33,'1 or more discrete b-lines',7,'confluent b-lines',4
7680151,Case-147,8,44,'no b-lines',0,0,0.977,'no b-lines',43,'confluent b-lines',1,'1 or more discrete b-lines',0
7680154,Case-147,4,39,'no b-lines',0,0,0.641,'no b-lines',25,'1 or more discrete b-lines',8,'confluent b-lines',6
7680171,Case-148,2,41,'no b-lines',0,0,0.976,'no b-lines',40,'confluent b-lines',1,'1 or more discrete b-lines',0
7680179,Case-110,9,41,'no b-lines',0,0,0.927,'no b-lines',38,'1 or more discrete b-lines',2,'confluent b-lines',1
7680205,Case-109,1,40,'no b-lines',0,0,0.475,'no b-lines',19,'1 or more discrete b-lines',17,'confluent b-lines',4
7680206,Case-100,19,45,'1 or more discrete b-lines',1,0,0.644,'1 or more discrete b-lines',29,'confluent b-lines',16,'no b-lines',0
7680211,Case-166,22,47,'no b-lines',0,0,1,'no b-lines',47,'confluent b-lines',0,'1 or more discrete b-lines',0
7680233,Case-119,20,34,'no b-lines',0,0,1,'no b-lines',34,'confluent b-lines',0,'1 or more discrete b-lines',0
7680236,Case-129,3,40,'no b-lines',0,0,0.95,'no b-lines',38,'1 or more discrete b-lines',2,'confluent b-lines',0
7680259,Case-109,2,39,'no b-lines',0,0,0.769,'no b-lines',30,'confluent b-lines',5,'1 or more discrete b-lines',4
7680263,Case-097,6,42,'confluent b-lines',1,0,0.857,'confluent b-lines',36,'1 or more discrete b-lines',6,'no b-lines',0
7680271,Case-090,9,37,'no b-lines',0,0,1,'no b-lines',37,'confluent b-lines',0,'1 or more discrete b-lines',0
7680284,Case-140,17,40,'no b-lines',0,0,1,'no b-lines',40,'confluent b-lines',0,'1 or more discrete b-lines',0
7680285,Case-119,8,40,'no b-lines',0,0,1,'no b-lines',40,'confluent b-lines',0,'1 or more discrete b-lines',0
7680302,Case-095,13,38,'no b-lines',0,0,1,'no b-lines',38,'confluent b-lines',0,'1 or more discrete b-lines',0
7680313,Case-136,16,41,'no b-lines',0,0,0.976,'no b-lines',40,'1 or more discrete b-lines',1,'confluent b-lines',0
7680324,Case-143,12,35,'no b-lines',0,0,1,'no b-lines',35,'confluent b-lines',0,'1 or more discrete b-lines',0
7680342,Case-090,5,38,'no b-lines',0,0,0.974,'no b-lines',37,'1 or more discrete b-lines',1,'confluent b-lines',0
7680349,Case-130,18,37,'no b-lines',0,0,0.973,'no b-lines',36,'confluent b-lines',1,'1 or more discrete b-lines',0
7680350,Case-115,20,40,'no b-lines',0,0,0.95,'no b-lines',38,'1 or more discrete b-lines',2,'confluent b-lines',0
7680359,Case-128,32,38,'no b-lines',0,0,0.842,'no b-lines',32,'confluent b-lines',6,'1 or more discrete b-lines',0
7680368,Case-109,5,43,'no b-lines',0,0,0.977,'no b-lines',42,'confluent b-lines',1,'1 or more discrete b-lines',0
7680373,Case-171,1,35,'no b-lines',0,0,1,'no b-lines',35,'confluent b-lines',0,'1 or more discrete b-lines',0
7680424,Case-097,2,47,'confluent b-lines',1,0,0.979,'confluent b-lines',46,'1 or more discrete b-lines',1,'no b-lines',0
7680431,Case-134,14,42,'no b-lines',0,0,0.929,'no b-lines',39,'confluent b-lines',2,'1 or more discrete b-lines',1
7680435,Case-137,2,42,'no b-lines',0,0,0.976,'no b-lines',41,'confluent b-lines',1,'1 or more discrete b-lines',0
7680451,Case-098,6,43,'no b-lines',0,0,0.465,'no b-lines',20,'1 or more discrete b-lines',16,'confluent b-lines',7
7680468,Case-140,16,46,'no b-lines',0,0,0.957,'no b-lines',44,'confluent b-lines',1,'1 or more discrete b-lines',1
7680478,Case-144,37,41,'no b-lines',0,0,0.927,'no b-lines',38,'confluent b-lines',3,'1 or more discrete b-lines',0
7680485,Case-160,19,44,'no b-lines',0,0,1,'no b-lines',44,'confluent b-lines',0,'1 or more discrete b-lines',0
7680490,Case-120,11,33,'confluent b-lines',1,0,0.848,'confluent b-lines',28,'1 or more discrete b-lines',5,'no b-lines',0
7680496,Case-199,14,34,'confluent b-lines',1,0,0.765,'confluent b-lines',26,'1 or more discrete b-lines',7,'no b-lines',1
7680498,Case-204,13,43,'no b-lines',0,0,1,'no b-lines',43,'confluent b-lines',0,'1 or more discrete b-lines',0
7680500,Case-205,2,41,'confluent b-lines',1,0,0.61,'confluent b-lines',25,'1 or more discrete b-lines',16,'no b-lines',0
7680508,Case-198,44,35,'no b-lines',0,0,1,'no b-lines',35,'confluent b-lines',0,'1 or more discrete b-lines',0
7680517,Case-199,11,43,'no b-lines',0,0,0.791,'no b-lines',34,'confluent b-lines',8,'1 or more discrete b-lines',1
7680542,Case-206,26,46,'1 or more discrete b-lines',1,0,0.457,'1 or more discrete b-lines',21,'confluent b-lines',15,'no b-lines',10
7680545,Case-189,5,41,'confluent b-lines',1,0,0.878,'confluent b-lines',36,'1 or more discrete b-lines',5,'no b-lines',0
7680551,Case-201,23,43,'no b-lines',0,0,0.767,'no b-lines',33,'1 or more discrete b-lines',10,'confluent b-lines',0
7680557,Case-187,3,39,'no b-lines',0,0,0.923,'no b-lines',36,'1 or more discrete b-lines',3,'confluent b-lines',0
7680565,Case-201,25,37,'no b-lines',0,0,0.973,'no b-lines',36,'1 or more discrete b-lines',1,'confluent b-lines',0
7680579,Case-201,26,41,'no b-lines',0,0,1,'no b-lines',41,'confluent b-lines',0,'1 or more discrete b-lines',0
7680590,Case-176,23,41,'no b-lines',0,0,0.976,'no b-lines',40,'1 or more discrete b-lines',1,'confluent b-lines',0
7680594,Case-194,9,45,'1 or more discrete b-lines',1,0,0.644,'1 or more discrete b-lines',29,'confluent b-lines',16,'no b-lines',0
7680609,Case-184,7,48,'confluent b-lines',1,0,0.812,'confluent b-lines',39,'1 or more discrete b-lines',8,'no b-lines',1
7680610,Case-196,7,33,'no b-lines',0,0,0.788,'no b-lines',26,'1 or more discrete b-lines',5,'confluent b-lines',2
7680612,Case-189,2,47,'confluent b-lines',1,0,0.915,'confluent b-lines',43,'1 or more discrete b-lines',3,'no b-lines',1
7680614,Case-205,8,47,'confluent b-lines',1,0,0.83,'confluent b-lines',39,'1 or more discrete b-lines',8,'no b-lines',0
7680623,Case-187,2,40,'no b-lines',0,0,0.775,'no b-lines',31,'1 or more discrete b-lines',9,'confluent b-lines',0
7680625,Case-181,14,37,'no b-lines',0,0,0.649,'no b-lines',24,'1 or more discrete b-lines',11,'confluent b-lines',2
